date,name,discount_percent,rating_percent,sale_price,normal_price,steam_appid,deal_rating,year
12/8/25,Night Driver,80.020005,100,7.99,39.99,3022690,1.8,
12/8/25,Rune Stones,80.020005,100,7.99,39.99,3022750,1.8,
12/8/25,Book of Spells 2,80.020005,90,7.99,39.99,3022680,1.7,
12/8/25,Survivor in the Forest 2,80.020005,71,7.99,39.99,3019030,1.7,
12/8/25,LEGO Harry Potter Collection,80.020005,81,7.99,39.99,2950340,6.7,
12/8/25,Symphonic Rain,80.020005,96,7.99,39.99,629650,6.1,
12/8/25,Senko no Ronde 2,80.020005,78,7.99,39.99,574160,2.1,
12/8/25,Ironclads: Anglo Russian War 1866,80.017782,34,8.99,44.99,46830,2.2,
12/8/25,Ironclads: American Civil War,80.017782,25,8.99,44.99,46700,2.2,
12/8/25,Ironclads: Schleswig War 1864,80.017782,42,8.99,44.99,46760,2.2,
12/8/25,Ironclads: Chincha Islands War 1866,80.017782,14,8.99,44.99,46840,2.2,
12/8/25,Golf With Your Friends,80.016003,89,9.99,49.99,431240,6,
12/8/25,The Witcher 3: Wild Hunt - Complete Edition,80.016003,96,9.99,49.99,124923,5,
12/8/25,LEGO Star Wars: The Skywalker Saga,80.016003,89,9.99,49.99,920210,7.9,
12/8/25,The Lord of the Rings: Gollum,80.016003,41,9.99,49.99,1265780,6.6,
12/8/25,Mortal Kombat 1,80.016003,71,9.99,49.99,1971870,6.7,
12/8/25,Avatar: The Last Airbender - Quest for Balance,80.016003,33,9.99,49.99,1620030,6,
12/8/25,DreamWorks Trolls Remix Rescue,80.016003,61,9.99,49.99,2199930,2,
12/8/25,Nickelodeon All-Star Brawl 2,80.016003,81,9.99,49.99,2017080,7.7,
12/8/25,MotoGP24,80.016003,82,9.99,49.99,2581700,8,
12/8/25,"Warhammer 40,000: Dawn of War II - Anniversary Edition",80.016003,85,9.99,49.99,15620,5,
12/8/25,Total War Rome II Emperor Edition,80.013336,85,11.99,59.99,214950,5,
12/8/25,Total War: THREE KINGDOMS,80.013336,84,11.99,59.99,779340,7.3,
12/8/25,Gotham Knights,80.013336,70,11.99,59.99,1496790,5.9,
12/8/25,Tiny Tinas Wonderlands,80.013336,71,11.99,59.99,1286680,7.8,
12/8/25,Like a Dragon: Ishin!,80.013336,86,11.99,59.99,1805480,6.9,
12/8/25,LEGO DC Heroes and Villains Bundle,80.013336,89,11.99,59.99,466138,6,
12/8/25,LEGO Star Wars: The Skywalker Saga Galactic Edition,80.01143,90,13.99,69.99,785847,5.9,
12/8/25,The Crew Motorfest,80.01143,76,13.99,69.99,2698940,7.9,
12/8/25,Flyhunter Origins,79.197995,96,0.83,3.99,300620,0,
12/8/25,unWorded,79.197995,70,0.83,3.99,687900,0,
12/8/25,Star Sky 2,79.197995,75,0.83,3.99,443460,0,
12/8/25,Alone K.W.,79.158317,19,1.04,4.99,442000,0,
12/8/25,"Bury me, my Love",79.158317,73,1.04,4.99,808090,8.4,
12/8/25,Meadowland,78.195489,64,0.87,3.99,320120,0,
12/8/25,Star Sky,78.195489,77,0.87,3.99,407020,3.7,
12/8/25,Rebel! Pure love fighters!,78.111588,69,1.53,6.99,1640180,2.4,
12/8/25,Car Mechanic Simulator 2021,78.031212,95,5.49,24.99,1190000,7.4,
12/8/25,INFRA,78.026009,87,6.59,29.99,251110,4.6,
12/8/25,Bank Robber,77.257525,64,0.68,2.99,1990270,0,
12/8/25,NaziShoot,77.154309,52,1.14,4.99,722570,0,
12/8/25,Carry Onward,77.154309,82,1.14,4.99,2353440,0,
12/8/25,Amazeing Lemons,77.154309,60,1.14,4.99,754400,0,
12/8/25,StockUp,77.128548,36,1.37,5.99,713100,0,
12/8/25,MakeThatMoney,77.09637,43,1.83,7.99,600600,0,
12/8/25,From Lex to Rex,77.085651,80,2.06,8.99,1794030,0,
12/8/25,Transporter Manager Tycoon,77.077077,63,2.29,9.99,1513580,0,
12/8/25,Enola,77.051368,66,3.44,14.99,263520,6.1,
12/8/25,Little Kingdoms,77.051368,0,3.44,14.99,2330510,1.8,
12/8/25,Mission Z,77.051368,69,3.44,14.99,1401750,1.7,
12/8/25,Zone 404,77.045321,0,3.9,16.99,3964280,4.3,
12/8/25,Lunch Tycoon,77.038519,0,4.59,19.99,1980510,1.6,
12/8/25,THE ILLUSION: NIGHTMARE,77.038519,0,4.59,19.99,1989280,1.6,
12/8/25,Cashtronauts,76.254181,73,0.71,2.99,386750,0,
12/8/25,The Shadow Government Simulator,76.076076,76,2.39,9.99,1281190,0,
12/8/25,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,76.019005,88,9.59,39.99,337760,1.3,
12/8/25,Decisive Campaigns: Case Blue,76.019005,90,9.59,39.99,354600,1.3,
12/8/25,SteamWorld Heist II,75.699712,93,9.29,38.23,2396240,7.2,
12/8/25,Fill Up!,75.250836,30,0.74,2.99,405050,0,
12/8/25,Cursed West,75.250836,72,0.74,2.99,512550,0,
12/8/25,The Chosen Warriors,75.250836,72,0.74,2.99,610730,3.6,
12/8/25,Globesweeper,75.250836,89,0.74,2.99,982220,3.1,
12/8/25,Peekaboo,75.250836,82,0.74,2.99,1048100,2.1,
12/8/25,Void Prison,75.250836,81,0.74,2.99,1964260,0,
12/8/25,Riders 2491,75.250836,52,0.74,2.99,1342130,0,
12/8/25,Away,75.250836,67,0.74,2.99,757910,0,
12/8/25,War on Folvos,75.18797,81,0.99,3.99,317380,0,
12/8/25,Season Match,75.18797,76,0.99,3.99,320630,2.3,
12/8/25,The Treasures of Montezuma 3,75.18797,64,0.99,3.99,320690,2.3,
12/8/25,Fair Strike,75.18797,76,0.99,3.99,352120,2,
12/8/25,Scar of the Doll,75.18797,92,0.99,3.99,564700,0,
12/8/25,Mystic Melee,75.18797,66,0.99,3.99,454770,0,
12/8/25,Dead By Murder,75.18797,61,0.99,3.99,714300,0,
12/8/25,the Line,75.18797,55,0.99,3.99,738760,2.8,
12/8/25,Book of Shadows,75.18797,70,0.99,3.99,1442380,0,
12/8/25,Deep Space,75.18797,60,0.99,3.99,1453940,2.9,
12/8/25,Azure Sky,75.18797,76,0.99,3.99,1504310,0,
12/8/25,GwenBlade,75.18797,73,1.98,7.98,1850280,0,
12/8/25,Summer With You,75.18797,51,0.99,3.99,1916450,0,
12/8/25,Match Village,75.18797,86,0.99,3.99,2003370,0,
12/8/25,Symmodance,75.18797,85,0.99,3.99,2559360,0,
12/8/25,The Glitch Prison,75.18797,32,0.99,3.99,2756700,0,
12/8/25,Lost in Space,75.18797,60,0.99,3.99,1731940,0,
12/8/25,Watchmen: The End is Nigh Part 2,75.150301,69,1.24,4.99,21030,5.4,
12/8/25,Watchmen: The End is Nigh,75.150301,72,1.24,4.99,21010,5.8,
12/8/25,Shattered Union,75.150301,52,1.24,4.99,3960,7.5,
12/8/25,Really Big Sky,75.150301,73,1.24,4.99,201570,3,
12/8/25,HARD TRUCK APOCALYPSE: ARCADE / EX MACHINA ARCADE,75.150301,32,1.24,4.99,286830,2.3,
12/8/25,QUALIA 3: Multi Agent,75.150301,55,1.24,4.99,290440,0,
12/8/25,Disciples Sacred Lands Gold,75.150301,85,1.24,4.99,281450,3.6,
12/8/25,Goats On A Bridge,75.150301,90,1.24,4.99,335840,0,
12/8/25,Rescue Team,75.150301,87,1.24,4.99,338960,2.3,
12/8/25,Beeswing,75.150301,90,1.24,4.99,365580,3.6,
12/8/25,Weather Lord: The Successor's Path,75.150301,67,1.24,4.99,361970,0,
12/8/25,New Yankee in King Arthur's Court,75.150301,80,1.24,4.99,462570,0,
12/8/25,Investigator,75.150301,69,1.24,4.99,482300,3,
12/8/25,Void Vikings,75.150301,79,1.24,4.99,440660,0,
12/8/25,aMAZE,75.150301,82,1.24,4.99,604780,3.9,
12/8/25,Hammer 2,75.150301,90,1.24,4.99,730620,2.9,
12/8/25,0N 0W,75.150301,86,1.24,4.99,670750,3,
12/8/25,Outbreak: The Nightmare Chronicles,75.150301,69,1.24,4.99,811720,0,
12/8/25,Russpuppy Kid Games,75.150301,96,1.24,4.99,932420,0,
12/8/25,Race for Tuning,75.150301,70,1.24,4.99,1019940,3,
12/8/25,Exit From,75.150301,84,1.24,4.99,1092140,3.3,
12/8/25,Alice Trapped Beyond Wonderland,75.150301,78,1.24,4.99,1710250,0,
12/8/25,Polimines,75.150301,77,1.24,4.99,1892790,3.6,
12/8/25,Beers and Boomerangs,75.150301,100,1.24,4.99,1588610,0,
12/8/25,Guild Commander,75.150301,46,2.48,9.98,337220,0,
12/8/25,The Red Exile: Survival Horror,75.150301,65,1.24,4.99,1751890,0,
12/8/25,Cultivation Fantasy,75.150301,50,1.24,4.99,2610720,2.9,
12/8/25,Eyes: The Horror Game,75.150301,91,1.24,4.99,2633640,3.5,
12/8/25,Hole io,75.150301,66,1.24,4.99,2751230,3.5,
12/8/25,Paper io 2,75.150301,83,1.24,4.99,2751310,0,
12/8/25,Mob Control,75.150301,68,1.24,4.99,2736490,0,
12/8/25,Johnny Trigger,75.150301,91,1.24,4.99,2751320,0,
12/8/25,Dig Deep,75.150301,67,1.24,4.99,2361780,3.5,
12/8/25,ASMR Slicing,75.150301,74,1.24,4.99,2841130,0,
12/8/25,Johnny Trigger: Sniper,75.150301,86,1.24,4.99,2866120,0,
12/8/25,The Nom,75.150301,73,1.24,4.99,2771320,0,
12/8/25,Helix Jump,75.150301,95,1.24,4.99,2751330,0,
12/8/25,Infantry Attack,75.150301,85,1.24,4.99,2791700,0,
12/8/25,Lets Minesweeper,75.150301,77,1.24,4.99,2865580,3.6,
12/8/25,Bucket Crusher,75.150301,91,1.24,4.99,2885230,0,
12/8/25,Astro Miner,75.150301,73,1.24,4.99,2751340,0,
12/8/25,Atomic Escape: Reverse Escape Room,75.150301,92,1.24,4.99,2008860,0,
12/8/25,Arctictopia,75.150301,96,1.24,4.99,1713140,0,
12/8/25,Mercenary Battle Company: The Reapers,75.150301,52,1.24,4.99,2612870,0,
12/8/25,Run Sausage Run!,75.150301,91,1.24,4.99,2324300,0,
12/8/25,Sky in your eyes,75.125209,75,1.49,5.99,1980890,0,
12/8/25,Last Resort,75.125209,75,1.49,5.99,2535810,0,
12/8/25,Mars Survivor,75.125209,75,1.49,5.99,3385380,0.8,
12/8/25,GwenBlade: Halloween,75.125209,91,1.49,5.99,3191400,0.8,
12/8/25,Ballad of Solar,75.107296,87,1.74,6.99,302490,2.3,
12/8/25,Questerium: Sinister Trinity HD Collector's Edition,75.107296,81,1.74,6.99,320610,2.3,
12/8/25,Wars and Warriors  Joan of Arc,75.107296,93,1.74,6.99,294590,6.3,
12/8/25,Marine Park Empire,75.107296,82,1.74,6.99,294730,6.3,
12/8/25,Holiday Bonus GOLD,75.107296,92,1.74,6.99,572760,0,
12/8/25,Spring Bonus,75.107296,87,1.74,6.99,619930,0,
12/8/25,Roguemance,75.107296,69,1.74,6.99,742530,0,
12/8/25,Last Rites,75.107296,64,1.74,6.99,814610,0,
12/8/25,Disaster Band,75.107296,82,1.74,6.99,2216360,3.7,
12/8/25,No:Worse,75.107296,92,1.74,6.99,2124070,0,
12/8/25,IN THE FACADE WE TRUST,75.107296,71,1.74,6.99,3264050,4.6,
12/8/25,Jewel Match Twilight,75.107296,100,1.74,6.99,2177540,0,
12/8/25,Pacific Storm Allies,75.093867,59,1.99,7.99,11260,6.1,
12/8/25,Hero of Many,75.093867,87,1.99,7.99,297370,0,
12/8/25,MOAI 4: Terra Incognita Collectors Edition,75.093867,75,1.99,7.99,475620,0,
12/8/25,Crawlers and Brawlers,75.093867,79,1.99,7.99,462860,0,
12/8/25,Globesweeper: Hex Puzzler,75.093867,87,1.99,7.99,1121530,3,
12/8/25,SIMULACRA 2,75.093867,87,1.99,7.99,1011190,7.3,
12/8/25,Assemble with Care,75.093867,90,1.99,7.99,1202900,3.3,
12/8/25,ColdSide,75.093867,79,1.99,7.99,1098270,3,
12/8/25,MOAI 5: New Generation Collectors Edition,75.093867,66,1.99,7.99,793940,0,
12/8/25,Osteoblasts,75.093867,85,1.99,7.99,1450650,3.6,
12/8/25,Outliver: Tribulation,75.093867,80,1.99,7.99,1236930,0,
12/8/25,Cain  Nica,75.093867,86,1.99,7.99,3000310,0,
12/8/25,Eisenwald: Blood of November,75.083426,53,2.24,8.99,528820,3,
12/8/25,Bastard,75.083426,58,2.24,8.99,846200,3,
12/8/25,Stellar Commanders,75.083426,56,2.24,8.99,1165400,0,
12/8/25,Afterinfection,75.083426,58,2.24,8.99,1341210,5.5,
12/8/25,Cursed Treasure 2 Ultimate Edition - Tower Defense,75.083426,76,2.24,8.99,1368850,3,
12/8/25,They Bleed Pixels,75.075075,83,2.49,9.99,211260,7.5,
12/8/25,Mount and Blade: With Fire and Sword,75.075075,82,2.49,9.99,48720,6.3,
12/8/25,Mount and Blade,75.075075,91,2.49,9.99,22100,6.4,
12/8/25,Marauder,75.075075,73,2.49,9.99,289600,2.3,
12/8/25,Aggression: Europe Under Fire,75.075075,54,2.49,9.99,289580,2.3,
12/8/25,Bionic Heart,75.075075,72,2.49,9.99,314200,0,
12/8/25,Reign Of Kings,75.075075,53,2.49,9.99,344760,3,
12/8/25,Undertale,75.075075,96,2.49,9.99,391540,9,
12/8/25,Splendor,75.075075,81,2.49,9.99,376680,3.7,
12/8/25,MOAI 3: Trade Mission Collector's Edition,75.075075,88,2.49,9.99,437060,0,
12/8/25,XenoShyft,75.075075,68,2.49,9.99,429390,2.1,
12/8/25,Back in 1995,75.075075,65,2.49,9.99,433380,7,
12/8/25,Soul Searching,75.075075,90,2.49,9.99,586240,3.8,
12/8/25,Gloom,75.075075,83,2.49,9.99,619280,3,
12/8/25,Pathfinder Adventures,75.075075,68,2.49,9.99,480640,2.1,
12/8/25,Star Vikings Forever,75.075075,92,2.49,9.99,488960,0,
12/8/25,Marble Skies,75.075075,81,2.49,9.99,742460,3,
12/8/25,We Were Here Too,75.075075,78,2.49,9.99,677160,7.5,
12/8/25,Jewel Match Solitaire,75.075075,90,2.49,9.99,886070,0,
12/8/25,ShadowSide,75.075075,65,2.49,9.99,643820,3,
12/8/25,Unending Dusk,75.075075,67,2.49,9.99,806530,0,
12/8/25,Jewel Match Twilight Solitaire,75.075075,94,2.49,9.99,918670,3.4,
12/8/25,Kaori After Story,75.075075,97,2.49,9.99,979600,3,
12/8/25,Jewel Match Solitaire Winterscapes,75.075075,89,2.49,9.99,993780,0,
12/8/25,The Treehouse Man,75.075075,86,2.49,9.99,841660,3,
12/8/25,Jewel Match Solitaire L'Amour,75.075075,92,2.49,9.99,1009700,0,
12/8/25,Evoland,75.075075,80,2.49,9.99,233470,7.3,
12/8/25,Redeemer: Enhanced Edition,75.075075,85,2.49,9.99,447290,3.4,
12/8/25,Last Floor,75.075075,70,2.49,9.99,1251300,3.7,
12/8/25,Orwell: Keeping an Eye On You,75.075075,90,2.49,9.99,491950,2.1,
12/8/25,Small World,75.075075,72,2.49,9.99,235620,4,
12/8/25,Endless Space: Definitive Edition,75.075075,78,2.49,9.99,208140,3.4,
12/8/25,The Sorrowvirus,75.075075,76,2.49,9.99,1177110,0,
12/8/25,Jewel Match Origins - Palais Imperial Collectors Edition,75.075075,93,2.49,9.99,1448780,0,
12/8/25,Jewel Match Solitaire Summertime,75.075075,76,2.49,9.99,1675920,0,
12/8/25,Jewel Match Twilight 3 Collectors Edition,75.075075,97,2.49,9.99,1747670,0,
12/8/25,Uninvited Guest,75.075075,76,2.49,9.99,1659210,3,
12/8/25,MX Nitro: Unleashed,75.075075,80,2.49,9.99,488690,2.4,
12/8/25,LiBER,75.075075,80,2.49,9.99,1543090,0,
12/8/25,Pill Baby,75.075075,92,2.49,9.99,1765560,0,
12/8/25,Uragun,75.075075,69,2.49,9.99,724000,2.8,
12/8/25,Vostok 2061,75.075075,75,2.49,9.99,1463830,0,
12/8/25,I See Red,75.075075,89,2.49,9.99,1594460,0,
12/8/25,King Of The Castle,75.075075,91,2.49,9.99,1839880,7.5,
12/8/25,Elypse,75.075075,71,2.49,9.99,1725340,3.4,
12/8/25,Friends vs Friends,75.075075,85,2.49,9.99,1785150,2.6,
12/8/25,Last Village,75.075075,82,2.49,9.99,1594340,0,
12/8/25,Call Hating,75.075075,91,2.49,9.99,2008990,0,
12/8/25,Racine,75.075075,69,2.49,9.99,1793170,2.1,
12/8/25,Spellcats: Auto Card Tactics,75.075075,57,2.49,9.99,2150910,0,
12/8/25,Faded Stories: Full Moon,75.075075,84,2.49,9.99,2540460,0,
12/8/25,Platform,75.075075,73,2.49,9.99,3206240,0,
12/8/25,Jewel Match Origins 2 - Bavarian Palace Collectors Edition,75.075075,86,2.49,9.99,1930960,0,
12/8/25,Death From Above: A Ukrainian Drone Warstory,75.075075,92,2.49,9.99,2300160,3.7,
12/8/25,"About Love, Hate And The Other Ones 2",75.068244,94,2.74,10.99,1110770,1.6,
12/8/25,Regency Solitaire,75.062552,96,2.99,11.99,351090,4.9,
12/8/25,Frontline Zed,75.062552,56,2.99,11.99,915490,5.6,
12/8/25,Dungeon of the Endless,75.062552,87,2.99,11.99,249050,7.9,
12/8/25,Scorchlands,75.062552,92,2.99,11.99,1090100,6.4,
12/8/25,First Strike,75.062552,76,2.99,11.99,587000,6,
12/8/25,Jewel Match Solitaire 2 Collector's Edition,75.057737,93,3.24,12.99,1035770,2,
12/8/25,Jewel Match Atlantis Solitaire - Collector's Edition,75.057737,93,3.24,12.99,1126470,2,
12/8/25,Jewel Match Atlantis Solitaire 2 - Collectors Edition,75.057737,79,3.24,12.99,1543750,2,
12/8/25,Jewel Match Solitaire X Collectors Edition,75.057737,82,3.24,12.99,1944780,2.1,
12/8/25,Flooded,75.057737,81,3.24,12.99,1795470,1.6,
12/8/25,Jewel Match Atlantis Solitaire 3 - Collectors Edition,75.057737,84,3.24,12.99,1764240,2,
12/8/25,Jewel Match Winter Wonderland 2 Collectors Edition,75.057737,91,3.24,12.99,2215220,2,
12/8/25,Jewel Match Solitaire Collectors Edition,75.057737,85,3.24,12.99,1426890,2.1,
12/8/25,Pacific Storm,75.05361,68,3.49,13.99,11250,2.2,
12/8/25,Pacific Storm Pack,75.05361,61,3.49,13.99,927,4.8,
12/8/25,Saint Maker - Horror Visual Novel,75.05361,85,3.49,13.99,1785300,5.8,
12/8/25,Hell Yeah! Wrath of the Dead Rabbit,75.050033,85,3.74,14.99,205230,6.2,
12/8/25,Viking: Battle for Asgard,75.050033,58,3.74,14.99,211160,6.3,
12/8/25,LA-MULANA,75.050033,79,3.74,14.99,230700,6,
12/8/25,Far Cry 3 Blood Dragon,75.050033,85,3.74,14.99,233270,8.3,
12/8/25,Tower of Guns,75.050033,86,3.74,14.99,266110,7.7,
12/8/25,The Club,75.050033,58,3.74,14.99,10460,6.3,
12/8/25,Time Mysteries 2: The Ancient Spectres,75.050033,60,3.74,14.99,313650,5.8,
12/8/25,Bionic Heart 2,75.050033,75,3.74,14.99,317290,1.5,
12/8/25,Grim Legends 2: Song of the Dark Swan,75.050033,95,3.74,14.99,279800,5.8,
12/8/25,Enigmatis 2: The Mists of Ravenwood,75.050033,97,3.74,14.99,284770,5.8,
12/8/25,Fairy Tale Mysteries 2: The Beanstalk,75.050033,75,3.74,14.99,403510,5.8,
12/8/25,The Secret Order 2: Masked Intent,75.050033,81,3.74,14.99,399890,5.8,
12/8/25,Magical Diary: Horse Hall,75.050033,93,3.74,14.99,211340,5.5,
12/8/25,Balrum,75.050033,78,3.74,14.99,424250,5.5,
12/8/25,The Secret Order 3: Ancient Times,75.050033,86,3.74,14.99,437420,5.8,
12/8/25,Enigmatis 3: The Shadow of Karkhala,75.050033,93,3.74,14.99,495110,5.8,
12/8/25,Copy Kitty,75.050033,98,3.74,14.99,349250,6,
12/8/25,The Secret Order 4: Beyond Time,75.050033,64,3.74,14.99,517360,5.8,
12/8/25,AIRHEART - Tales of broken Wings,75.050033,80,3.74,14.99,531180,6,
12/8/25,Eventide 2: The Sorcerers Mirror,75.050033,75,3.74,14.99,510650,5.8,
12/8/25,Lost Grimoires 2: Shard of Mystery,75.050033,75,3.74,14.99,574270,5.8,
12/8/25,Cosmic Express,75.050033,92,3.74,14.99,583270,6,
12/8/25,Castle of Illusion,75.050033,88,3.74,14.99,227600,5,
12/8/25,The Secret Order 5: The Buried Kingdom,75.050033,82,3.74,14.99,574260,5.8,
12/8/25,Ghost Files: The Face of Guilt,75.050033,71,3.74,14.99,599560,5.8,
12/8/25,Persian Nights: Sands of Wonders,75.050033,90,3.74,14.99,621080,5.8,
12/8/25,Tiny Tales: Heart of the Forest,75.050033,79,3.74,14.99,637060,5.8,
12/8/25,The Myth Seekers: The Legacy of Vulcan,75.050033,83,3.74,14.99,657040,5.8,
12/8/25,The Secret Order 6: Bloodline,75.050033,93,3.74,14.99,662190,5.8,
12/8/25,Eventide 3: Legacy of Legends,75.050033,82,3.74,14.99,677020,5.8,
12/8/25,Endless Fables 2: Frozen Path,75.050033,92,3.74,14.99,699780,5.8,
12/8/25,Lost Grimoires 3: The Forgotten Well,75.050033,83,3.74,14.99,740090,5.8,
12/8/25,Queen's Quest 4: Sacred Truce,75.050033,65,3.74,14.99,814030,1.8,
12/8/25,Endless Fables 3: Dark Moor,75.050033,84,3.74,14.99,867050,5.8,
12/8/25,Dreamwalker: Never Fall Asleep,75.050033,86,3.74,14.99,916160,5.8,
12/8/25,Incredible Mandy,75.050033,91,3.74,14.99,857950,1.5,
12/8/25,The Secret Order 7: Shadow Breach,75.050033,87,3.74,14.99,1004860,5.8,
12/8/25,Queen's Quest 5: Symphony of Death,75.050033,78,3.74,14.99,1089660,5.8,
12/8/25,Endless Fables 4: Shadow Within,75.050033,88,3.74,14.99,1129030,5.8,
12/8/25,King's Heir: Rise to the Throne,75.050033,82,3.74,14.99,834390,5.8,
12/8/25,Ghost Files 2: Memory of a Crime,75.050033,81,3.74,14.99,1159500,5.8,
12/8/25,The Secret Order 8: Return to the Buried Kingdom,75.050033,83,3.74,14.99,1198450,5.8,
12/8/25,Family Mysteries 2: Echoes of Tomorrow,75.050033,74,3.74,14.99,1247190,5.8,
12/8/25,Crossroads Inn Anniversary Edition,75.050033,54,3.74,14.99,867290,4.7,
12/8/25,Lamp Chronicle,75.050033,63,3.74,14.99,871210,1.5,
12/8/25,Crazy Wheels,75.050033,0,3.74,14.99,1450790,1.5,
12/8/25,Dice Legacy,75.050033,67,3.74,14.99,1229460,7.4,
12/8/25,Roccos Island: Ring to End the Pain,75.050033,80,3.74,14.99,1394480,1.5,
12/8/25,Street Racing: United,75.050033,0,3.74,14.99,1599680,1.4,
12/8/25,Last Days of Lazarus,75.050033,90,3.74,14.99,1359920,5.8,
12/8/25,Garden Simulator,75.050033,81,3.74,14.99,1403310,6.2,
12/8/25,Broken Edge,75.050033,86,3.74,14.99,1947070,6.1,
12/8/25,We. The Refugees: Ticket to Europe,75.050033,85,3.74,14.99,2094580,2.1,
12/8/25,Tower of Chaos,75.050033,75,3.74,14.99,2080250,2.2,
12/8/25,Magic Paper,75.050033,85,3.74,14.99,2387310,1.7,
12/8/25,These Doomed Isles,75.050033,72,3.74,14.99,1840710,7.1,
12/8/25,Monuments Renovator,75.050033,64,3.74,14.99,1257280,5.8,
12/8/25,Plumber,75.050033,0,3.74,14.99,1513500,1.5,
12/8/25,Surmount: A Mountain Climbing Adventure,75.050033,86,3.74,14.99,1675000,6,
12/8/25,Jumping Jazz Cats,75.050033,75,3.74,14.99,1951780,2,
12/8/25,Restland - Inno World,75.050033,0,3.74,14.99,1595780,1.5,
12/8/25,Lamentum,75.046904,87,3.99,15.99,1033950,7.5,
12/8/25,The 3rd Building,75.046904,58,3.99,15.99,942010,5.4,
12/8/25,Ancient Enemy,75.044144,89,4.24,16.99,993790,6.4,
12/8/25,SHOOTING CHICKEN BRUTAL SUCKERS,75.044144,0,4.24,16.99,1164660,1.5,
12/8/25,Shadowhand: RPG Card Game,75.044144,81,4.24,16.99,427490,4.8,
12/8/25,Pixel Art School -  -,75.044144,0,4.24,16.99,1863460,1.5,
12/8/25,Clue/Cluedo: Classic Edition,75.044144,87,4.24,16.99,794800,4.9,
12/8/25,The Crush House,75.044144,73,4.24,16.99,2337820,7.7,
12/8/25,Moe Mekuri SP,75.044144,73,4.24,16.99,623670,1.5,
12/8/25,Always Remember Me,75.04169,59,4.49,17.99,291030,5.5,
12/8/25,The Library of Babel,75.039494,71,4.74,18.99,1822030,1.8,
12/8/25,LEGO Star Wars III: The Clone Wars,75.037519,94,4.99,19.99,32510,7.7,
12/8/25,LEGO Star Wars: The Complete Saga,75.037519,96,4.99,19.99,32440,5.9,
12/8/25,LEGO Indiana Jones: The Original Adventures,75.037519,85,4.99,19.99,32330,7.8,
12/8/25,LEGO Indiana Jones 2: The Adventure Continues,75.037519,82,4.99,19.99,32450,7.2,
12/8/25,Port Royale 3,75.037519,72,4.99,19.99,205610,4.5,
12/8/25,Mount and Blade Warband,75.037519,97,4.99,19.99,48700,6.6,
12/8/25,Euro Truck Simulator 2,75.037519,97,4.99,19.99,227300,6.8,
12/8/25,LEGO Pirates of the Caribbean: The Video Game,75.037519,87,4.99,19.99,311770,7.5,
12/8/25,Black Mesa,75.037519,94,4.99,19.99,362890,7.1,
12/8/25,ACE Academy,75.037519,95,4.99,19.99,396650,5.5,
12/8/25,American Truck Simulator,75.037519,97,4.99,19.99,270880,6.7,
12/8/25,BioShock Remastered,75.037519,81,4.99,19.99,409710,5.9,
12/8/25,The Silver Case,75.037519,88,4.99,19.99,476650,7.2,
12/8/25,Yu-Gi-Oh! Legacy of the Duelist,75.037519,81,4.99,19.99,480650,4.5,
12/8/25,Port Royale 3 Gold,75.037519,72,4.99,19.99,29658,4.5,
12/8/25,Patrician IV Gold,75.037519,62,4.99,19.99,11830,4.6,
12/8/25,Redout: Enhanced Edition,75.037519,85,4.99,19.99,517710,5.9,
12/8/25,The Letter - Horror Visual Novel,75.037519,86,4.99,19.99,460430,5.8,
12/8/25,Crystalline,75.037519,94,4.99,19.99,616250,5.6,
12/8/25,Space Invaders Extreme,75.037519,88,4.99,19.99,744050,7.8,
12/8/25,Shaq Fu: A Legend Reborn,75.037519,76,4.99,19.99,496040,5.3,
12/8/25,Groove Coaster,75.037519,66,4.99,19.99,744060,5.9,
12/8/25,Anamorphine,75.037519,65,4.99,19.99,545620,2.7,
12/8/25,Heat,75.037519,48,4.99,19.99,656240,5.5,
12/8/25,The Metronomicon: Slay The Dance Floor,75.037519,86,4.99,19.99,416790,6.7,
12/8/25,Evoland Legendary Edition,75.037519,82,4.99,19.99,1020470,6,
12/8/25,Hypnospace Outlaw,75.037519,96,4.99,19.99,844590,8.6,
12/8/25,Evoland 2,75.037519,88,4.99,19.99,359310,6,
12/8/25,Ethereal Enigma,75.037519,93,4.99,19.99,1069760,5.5,
12/8/25,Monster Sanctuary,75.037519,93,4.99,19.99,814370,7.9,
12/8/25,Virgo Versus The Zodiac,75.037519,92,4.99,19.99,920320,8,
12/8/25,The Last Haven,75.037519,60,4.99,19.99,1203930,5.8,
12/8/25,Lumberjack's Dynasty,75.037519,72,4.99,19.99,968970,6.2,
12/8/25,The Lord of the Rings: Adventure Card Game - Definitive Edition,75.037519,76,4.99,19.99,509580,6.3,
12/8/25,Patrician IV,75.037519,58,4.99,19.99,57620,5.8,
12/8/25,Curious Expedition 2,75.037519,84,4.99,19.99,1040230,7.2,
12/8/25,Banners of Ruin,75.037519,79,4.99,19.99,1075740,6,
12/8/25,Crown Trick,75.037519,86,4.99,19.99,1000010,6.6,
12/8/25,Call of the Sea,75.037519,87,4.99,19.99,1042490,7.6,
12/8/25,Kingdom Two Crowns,75.037519,90,4.99,19.99,701160,4.5,
12/8/25,Shadow Tactics - Aikos Choice,75.037519,93,4.99,19.99,1579380,5.8,
12/8/25,Oaken,75.037519,79,4.99,19.99,1348690,4.5,
