internalName,title,metacriticLink,dealID,storeID,gameID,salePrice,normalPrice,isOnSale,savings,metacriticScore,steamRatingText,steamRatingPercent,steamRatingCount,steamAppID,releaseDate,lastChange,dealRating,thumb,release_date,release_year
FIRELIGHTFANTASYFORCEENERGY,Firelight Fantasy: Force Energy,/game/firelight-fantasy-force-energy/,v4kx5rCtH2PDJSXyapP5LEWPlIAhqyIISjzlp7lT0yQ%3D,1,231004,1.49,29.99,1,95.031677,0,Very Positive,81,132,1619330,1645142400,1764785777,7.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1619330/8bfdd29c4a2def64a9101393cb8c5114d21699b0/capsule_231x87.jpg?t=1757179312,2022-02-18 00:00:00+00:00,2022
FIRELIGHTFANTASYVENGEANCE,Firelight Fantasy: Vengeance,/game/firelight-fantasy-vengeance/,eZVJwyvAw2Th%2BgdzpRjkQVtnFP8QpHwebcmuCBwQq8E%3D,1,239476,1.49,29.99,1,95.031677,0,Very Positive,80,125,1668780,1734566400,1764785210,8.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1668780/2df34c6b81e79e3cd8d1e49a8e45ccb8e81f7cb9/capsule_231x87.jpg?t=1747812302,2024-12-19 00:00:00+00:00,2024
SPACEACCIDENT,SPACE ACCIDENT,/game/space-accident/,%2F%2BbmnqKcQe1tXf2bjJpZTNqSh%2B8g%2BewHgWu0jgGF6lI%3D,1,240560,1.49,29.99,1,95.031677,0,Very Positive,83,203,1852830,1714694400,1764804543,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1852830/6a4510a093dad080b6c74632bceafdd150727645/capsule_231x87.jpg?t=1748875391,2024-05-03 00:00:00+00:00,2024
RICHTASTEOFECCHI,Rich Taste of Ecchi,/game/rich-taste-of-ecchi/,RBP3dTD45779kOHjTNdEwVbEZy4wieLqae8H17bWvLs%3D,1,247968,1.49,29.99,1,95.031677,0,Positive,100,10,2015260,1655424000,1764904126,3.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2015260/capsule_231x87.jpg?t=1720787522,2022-06-17 00:00:00+00:00,2022
WAVETALE,Wavetale,/game/wavetale/,I8jdMf%2B0QYOWeo9Wzk3FemY1YGl65UgndIIDYIQ0Edo%3D,1,254596,1.49,29.99,1,95.031677,78,Very Positive,88,1858,1823930,1670803200,1764371633,8.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1823930/capsule_231x87.jpg?t=1759330606,2022-12-12 00:00:00+00:00,2022
URBAN,Urban,/game/urban/,ufl2IdKHCiolkWaflwoUTf4eTtFuZMtK5HM2v5MfUzo%3D,1,294021,1.49,29.99,1,95.031677,0,,0,0,2996430,1719446400,1765045482,3.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2996430/4caa0a222268001820391cd20e91d7f3b854cf55/capsule_231x87.jpg?t=1727889541,2024-06-27 00:00:00+00:00,2024
PIZZAWESTERN,PIZZA WESTERN,/game/pizza-western/,C8WyIZ2xCuAwAIjsNxCAI8%2B4V279Vkj6X84cTY8guOs%3D,1,306414,1.49,29.99,1,95.031677,0,Positive,90,11,3203320,1727827200,1764981568,4.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3203320/290f056144c514ef4be2a395905ea47636b495af/capsule_231x87.jpg?t=1727857206,2024-10-02 00:00:00+00:00,2024
SURVIVEISOLATION,Survive Isolation,/game/survive-isolation/,iYp3RFAlZNpJj5KtJLNgzvDo74iXXN7I0xSwKhuN%2FK0%3D,1,306415,1.49,29.99,1,95.031677,0,Positive,90,10,1639090,1622505600,1764983033,3.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1639090/capsule_231x87.jpg?t=1749548033,2021-06-01 00:00:00+00:00,2021
MAMBOWAVE,Mambo Wave,/game/mambo-wave/,i6KafiFYopSOp4S7U1PmJ%2FDAE78N9p5wEo1cuDSIrs0%3D,1,306416,1.49,29.99,1,95.031677,0,Positive,100,14,1478030,1610150400,1764983050,3.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1478030/capsule_231x87.jpg?t=1749547124,2021-01-09 00:00:00+00:00,2021
DANGEROUSARENA,Dangerous Arena,/game/dangerous-arena/,FaUm28GGBKFN3dfriAjr%2FD3ilCy3hTuj6m9gH2LfEQI%3D,1,306418,1.49,29.99,1,95.031677,0,Mostly Positive,76,13,2651760,1708041600,1764983450,3.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2651760/capsule_231x87.jpg?t=1708136853,2024-02-16 00:00:00+00:00,2024
THEREDHOODHUNTINGTHEWOLF,The Red Hood: Hunting the Wolf,/game/the-red-hood-hunting-the-wolf/,IL7NV8EX%2FVM5h0cuGGs27i7H55uk8Y67vZM5bdTTx9E%3D,1,306419,1.49,29.99,1,95.031677,0,Mostly Positive,70,10,3238780,1736035200,1764983410,4.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3238780/28d007b0cf2f05b734414df4ddf6ce6a9b58e7b1/capsule_231x87.jpg?t=1736124793,2025-01-05 00:00:00+00:00,2025
STICKMANSYNTHWAVEESCAPE,Stickman Synthwave Escape,/game/stickman-synthwave-escape/,FnXAI07hOfSlR1cP3PpLQ41mxBuZmqvZmWODuMzicek%3D,1,306420,1.49,29.99,1,95.031677,0,Mostly Positive,75,12,1994350,1654387200,1764959885,3.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1994350/capsule_231x87.jpg?t=1658348334,2022-06-05 00:00:00+00:00,2022
SKULLBREAKER,Skullbreaker,/game/skullbreaker/,2R%2BA9tIMT6gp6%2FOeKYrQKgwNZ3qoS0vvXILcO3K7eQk%3D,1,312766,1.49,29.99,1,95.031677,0,Positive,100,11,4052250,1760140800,1764707124,5.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4052250/4f0809a2d86e918122451f1155d2350c0dda7109/capsule_231x87.jpg?t=1760542587,2025-10-11 00:00:00+00:00,2025
EMBERSTRIDE,EmberStride,/game/emberstride/,yjgWVWWG81ugQmtyN%2B4jQPKs%2FBhhe3JJBLdvs%2FHcXdw%3D,1,312767,1.49,29.99,1,95.031677,0,Positive,91,12,4043270,1760054400,1764707194,5.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/4043270/aa2d5dd839a75baaac7b0c07f6553f7e4a8cc74e/capsule_231x87.jpg?t=1760542671,2025-10-10 00:00:00+00:00,2025
DEADLYPREMONITION2ABLESSINGINDISGUISE,Deadly Premonition 2: A Blessing in Disguise,/game/deadly-premonition-2-a-blessing-in-disguise/,JgjbtVkgfWGW3AzYrPr6yyqxR2R1FZ3n4F9UrN2ZGJc%3D,1,247744,1.99,39.99,1,95.023756,54,Mostly Positive,70,469,1271100,1654905600,1764528696,7.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1271100/capsule_231x87.jpg?t=1688546947,2022-06-11 00:00:00+00:00,2022
FLYINGTOBACCOEGGS,Flying Tobacco Eggs,/game/flying-tobacco-eggs/,uuC4kEWzydCZzXQJjxkLqwo3z9NlOs29YtRBHo3eaR4%3D,1,312770,1.99,39.99,1,95.023756,0,Positive,84,13,2999770,1718496000,1764708305,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2999770/capsule_231x87.jpg?t=1744483909,2024-06-16 00:00:00+00:00,2024
ADVENTURESWITHALANPARKOUR3D,Adventures with Alan Parkour 3D,,zKEzUy04kBKfCJxqQ8TH12GWvTaXy6Yc2CGmCW5%2BYQw%3D,1,312772,1.99,39.99,1,95.023756,0,Positive,92,13,2540410,0,1764708375,2.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2540410/capsule_231x87.jpg?t=1700411394,1970-01-01 00:00:00+00:00,1970
SCALEPLANET,SCALEPLANET,/game/scaleplanet/,SNwa%2Fo0dL1x0L4ojACSfclDbTiqWQjIeJzHgMT7jQko%3D,1,312769,2.24,44.99,1,95.021116,0,Positive,100,10,1922360,1653350400,1764708166,2.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1922360/capsule_231x87.jpg?t=1660745571,2022-05-24 00:00:00+00:00,2022
SHINYSUMMER,Shiny Summer,/game/shiny-summer/,OZxRauHRc2Un8wN7P7f1%2Fhtg2S3OoYqw%2Ba%2BzDAxYY7Y%3D,1,220575,2.49,49.99,1,95.019004,0,Positive,83,24,1412120,1600300800,1764879402,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1412120/capsule_231x87.jpg?t=1720787030,2020-09-17 00:00:00+00:00,2020
AMONGSCHOOLGIRLS,Among School Girls,/game/among-school-girls/,Jicmyt%2F8x5MpQmpkL2og9Vaxw%2BJBmuwesAJMMU1lleM%3D,1,221197,2.49,49.99,1,95.019004,0,Mostly Positive,76,21,1427140,1601942400,1764880345,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1427140/capsule_231x87.jpg?t=1720787074,2020-10-06 00:00:00+00:00,2020
DARKLADY,Dark Lady,/game/dark-lady/,NCNQK1Ikp881Kpw6XO86LB745qBw%2FA0EA2Iyoa%2BgIhI%3D,1,282037,2.49,49.99,1,95.019004,0,Positive,100,10,2080670,1658880000,1764880168,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2080670/capsule_231x87.jpg?t=1720787240,2022-07-27 00:00:00+00:00,2022
TSUBAKIHATA,Tsubaki Hata,/game/tsubaki-hata/,%2B9JjaNNNS7zTM3xFCZyK4DT46JIP0CJJsQrSVrPsrIE%3D,1,282038,2.49,49.99,1,95.019004,0,Positive,100,10,2214140,1669593600,1764880169,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2214140/capsule_231x87.jpg?t=1720787273,2022-11-28 00:00:00+00:00,2022
PICHIGIRL,Pichi Girl,/game/pichi-girl/,C0RcKWXB7bpXFbRS%2BAGVfiDABTxWYMWJFu9EOFU1Ar4%3D,1,282039,2.49,49.99,1,95.019004,0,Positive,100,11,2214150,1669593600,1764880169,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2214150/capsule_231x87.jpg?t=1720787531,2022-11-28 00:00:00+00:00,2022
WETDREAMS,Wet Dreams,/game/wet-dreams/,O9LdAOX9eVxIe4Fi7T7I9bh39Wy9DjvX7%2FXJjqWClCY%3D,1,282040,2.49,49.99,1,95.019004,0,Positive,100,11,1965360,1651104000,1764879398,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1965360/capsule_231x87.jpg?t=1720787182,2022-04-28 00:00:00+00:00,2022
CANDYMAID,Candy Maid,/game/candy-maid/,yjJ2HDky56gCJTkp3%2FfRjiAzakJ5gU2ytMFrShRUyfs%3D,1,282041,2.49,49.99,1,95.019004,0,Positive,100,11,2196380,1668124800,1764880169,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2196380/capsule_231x87.jpg?t=1720787157,2022-11-11 00:00:00+00:00,2022
GREENGARDEN,Green Garden,/game/green-garden/,9seOAZhDUPUAOkQsPq7JUSU0%2FAWc9vsMgYYVm9dh0HE%3D,1,282042,2.49,49.99,1,95.019004,0,Positive,100,11,2204710,1668643200,1764880169,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2204710/capsule_231x87.jpg?t=1720787329,2022-11-17 00:00:00+00:00,2022
NEKOMIMINIKKI,Nekomimi Nikki,/game/nekomimi-nikki/,KDiiEzZy3CkgApnNkNtRdkepuWshge%2FRfn1nFlOWP%2FQ%3D,1,282043,2.49,49.99,1,95.019004,0,Positive,100,10,1796510,1635984000,1764879908,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1796510/capsule_231x87.jpg?t=1720787575,2021-11-04 00:00:00+00:00,2021
WHITEFLOWER,White Flower,/game/white-flower/,04Iy%2Bpbfp3fN82tu6QPFEExMLOXCfp2RZqWsmGOIWPg%3D,1,282044,2.49,49.99,1,95.019004,0,Mostly Positive,78,14,1789300,1635465600,1764883139,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1789300/capsule_231x87.jpg?t=1720787108,2021-10-29 00:00:00+00:00,2021
CHERRYLADY,Cherry Lady,/game/cherry-lady/,Xauky%2Bld%2F%2FV7AxgbaAPUlIkK8Nd5YaB17qcfp%2FdF27o%3D,1,282045,2.49,49.99,1,95.019004,0,Positive,100,11,2196370,1668124800,1764880168,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2196370/capsule_231x87.jpg?t=1720787159,2022-11-11 00:00:00+00:00,2022
MODESTEYES,Modest Eyes,/game/modest-eyes/,p1jDWrzgw5BYGgJ30VzJ63cRo%2B%2BKSiggfVBiGOr6z1Q%3D,1,282046,2.49,49.99,1,95.019004,0,Positive,83,12,1825070,1638489600,1764879857,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1825070/capsule_231x87.jpg?t=1720787497,2021-12-03 00:00:00+00:00,2021
MAGICTRAP,Magic Trap,/game/magic-trap/,%2B7Ai20ktXrsvPk0JAFW2peEIzscXdPbzZhRS5E6iMRY%3D,1,286151,2.49,49.99,1,95.019004,0,Positive,86,23,2930380,1715731200,1764707599,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2930380/capsule_231x87.jpg?t=1741112730,2024-05-15 00:00:00+00:00,2024
FALCOTOTEMDESTROYER,Falco Totem Destroyer,/game/falco-totem-destroyer/,Y0bTXtaXOpi8fmkXDH%2F7KKunMcpGhrXmbFk61TY%2FGYQ%3D,1,295141,2.49,49.99,1,95.019004,0,Positive,100,10,2999760,1718841600,1764708583,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2999760/capsule_231x87.jpg?t=1760905501,2024-06-20 00:00:00+00:00,2024
SPACESHIPDRIVERLICENSE,Spaceship Driver License,/game/spaceship-driver-license/,s85ggXV9POWxvPHUuZ%2BqgeAL6doEbpO2FvXXeZI0T2E%3D,1,312768,2.49,49.99,1,95.019004,0,Positive,100,11,2862050,1712448000,1764707845,2.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2862050/capsule_231x87.jpg?t=1712494920,2024-04-07 00:00:00+00:00,2024
ZOMBODESERT,Zombodesert,/game/zombodesert/,2NG%2BpW%2BqPg1%2BFk5JkW%2F3DuwgqW1sqpJOXJEmO%2BxOihM%3D,1,312771,2.49,49.99,1,95.019004,0,Positive,90,11,2864300,1712275200,1764708374,2.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2864300/capsule_231x87.jpg?t=1743486059,2024-04-05 00:00:00+00:00,2024
THEMYTHICALCITY4,The Mythical City 4,,Pkgx54vXWI3fkgyv0%2FdpRsgU0Xe5KQvU0CEaI0u6C4k%3D,1,312784,2.49,49.99,1,95.019004,0,Positive,100,10,3039350,0,1764731857,3.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3039350/capsule_231x87.jpg?t=1720347394,1970-01-01 00:00:00+00:00,1970
THESMASHCARSTOURNAMENT,The Smash Cars Tournament,/game/the-smash-cars-tournament/,dlMGqkN5zBUbnbjJL%2FaBh%2FWQa16sfYa65j%2BYDWNsOYE%3D,1,243199,4.99,99.99,1,95.009501,0,Positive,90,11,1935410,1649635200,1764708573,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1935410/capsule_231x87.jpg?t=1741198356,2022-04-11 00:00:00+00:00,2022
THEHIDDENGHOST,The Hidden Ghost,/game/the-hidden-ghost/,dP1bSpgdWO1pYJCKEu2XvYDzCiSpnBD1P6A0XPIIKYs%3D,1,243551,4.99,99.99,1,95.009501,0,Positive,81,11,1927540,1649980800,1764713550,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1927540/capsule_231x87.jpg?t=1751356892,2022-04-15 00:00:00+00:00,2022
FIRETRUCKSIMULATOR,Fire Truck Simulator,/game/fire-truck-simulator/,wCwHImT0T8n5ZcfAiBQqu0dMW4nvov8xrvmqpYGs2G0%3D,1,248550,4.99,99.99,1,95.009501,0,Mostly Positive,78,14,2018850,1656979200,1764708659,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2018850/capsule_231x87.jpg?t=1741201185,2022-07-05 00:00:00+00:00,2022
COWBOYGIRL,Cowboy Girl,/game/cowboy-girl/,rowTTTyeZYocrM6%2BFpm20vHY78uEjjCOjqaaxFiigFs%3D,1,248661,4.99,99.99,1,95.009501,0,Mostly Positive,76,13,2017020,1657238400,1764712082,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2017020/capsule_231x87.jpg?t=1741201038,2022-07-08 00:00:00+00:00,2022
CARPARKOUR,Car Parkour,/game/car-parkour/,LUtwn5TPM8bHUDeUZ9aD2DCFz5ytWm5SCgL2LIi8OnI%3D,1,273590,4.99,99.99,1,95.009501,0,Mixed,66,24,2374570,1682121600,1764712571,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2374570/capsule_231x87.jpg?t=1760719197,2023-04-22 00:00:00+00:00,2023
DESTROYALLZOMBIES,Destroy All Zombies,/game/destroy-all-zombies/,d2UPuXthUpLklDX%2FBMeKxcpwRlJQwF5pwHLwxv9ZElA%3D,1,273592,4.99,99.99,1,95.009501,0,Positive,92,14,2394610,1683676800,1764713527,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2394610/capsule_231x87.jpg?t=1743486194,2023-05-10 00:00:00+00:00,2023
LASTDAYOFZOMBIES,Last Day of Zombies,/game/last-day-of-zombies/,k2TZIoKt%2BfdyTX8OkSuf57O4hjIvzbhLnBe5GK8Weaw%3D,1,273976,4.99,99.99,1,95.009501,0,Positive,100,10,2394600,1683849600,1764713928,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2394600/capsule_231x87.jpg?t=1741197575,2023-05-12 00:00:00+00:00,2023
BEACHGASGAS,Beach Gas Gas,/game/beach-gas-gas/,bDcTSEPKUzYq0%2BukY02fNv4fZE4pF828xOTtHJUGjic%3D,1,274152,4.99,99.99,1,95.009501,0,Positive,80,10,2387820,1683072000,1764708291,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2387820/capsule_231x87.jpg?t=1742839638,2023-05-03 00:00:00+00:00,2023
BIKEOFFROADSIMULATOR,Bike Offroad Simulator,/game/bike-offroad-simulator/,X7JuthitKDI60VQpcmCpy3%2F7CjSpS4P%2FQ1%2FjMPLLtOI%3D,1,274241,4.99,99.99,1,95.009501,0,Positive,80,10,2400760,1684454400,1764708274,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2400760/capsule_231x87.jpg?t=1744483663,2023-05-19 00:00:00+00:00,2023
THEULTIMATESHOT,The Ultimate Shot,/game/the-ultimate-shot/,vQVGlXOKXr093j5QVRRhx%2FoPqnPo9JF45FROhjtgay4%3D,1,282268,4.99,99.99,1,95.009501,0,Positive,90,10,1917740,1647302400,1764713781,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1917740/capsule_231x87.jpg?t=1741197416,2022-03-15 00:00:00+00:00,2022
SCHOOLBUSDRIVERSIMULATOR,School Bus Driver Simulator,/game/school-bus-driver-simulator/,29XMcHhzinIP5lfKmfDyZg14WA5RGDq4rLHJsfbpOe0%3D,1,246855,9.99,199.99,1,95.004750,0,Mixed,68,32,1977280,1653091200,1764712564,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1977280/capsule_231x87.jpg?t=1741233201,2022-05-21 00:00:00+00:00,2022
FLYFLYTUKTUK,Fly Fly Tuk Tuk,/game/fly-fly-tuk-tuk/,zqYzPY0B20fn14NX%2B9V4TmiZD1qh2oXpsfO1swFpW7A%3D,1,249712,9.99,199.99,1,95.004750,0,Positive,96,29,2085510,1659916800,1764703730,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2085510/capsule_231x87.jpg?t=1706370598,2022-08-08 00:00:00+00:00,2022
REACHTHEMOON,Reach the Moon!,/game/reach-the-moon/,prbdkI9DsbkKAj%2FHxd%2FRDUoHtctgZeJutn%2F%2FRY%2BMBc0%3D,1,288943,9.99,199.99,1,95.004750,0,Positive,100,12,2203480,1672617600,1764706829,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2203480/capsule_231x87.jpg?t=1710415584,2023-01-02 00:00:00+00:00,2023
FLYFLYDRAGON,Fly Fly Dragon!,/game/fly-fly-dragon/,SJimujrJnIbRo0Kwvg%2FprZJQ0JC7e04BJJnSS7n%2F3m0%3D,1,288944,9.99,199.99,1,95.004750,0,Positive,100,12,2471620,1688083200,1764706835,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2471620/capsule_231x87.jpg?t=1707472208,2023-06-30 00:00:00+00:00,2023
NEXTSTATIONZOMBIES,Next Station: Zombies,/game/next-station-zombies/,cEC2wLIm1EMQXDT757QCbCJDfSyIqPuq4pcyJRMd7wc%3D,1,289000,9.99,199.99,1,95.004750,0,Positive,100,11,2477000,1688342400,1764707528,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2477000/capsule_231x87.jpg?t=1743486125,2023-07-03 00:00:00+00:00,2023
LONGTRUCKSIMULATOR,Long Truck Simulator,/game/long-truck-simulator/,QYJ4E4HqmQGOwGoejL%2FFA7OD%2Bz2ixbIR092iafP319s%3D,1,289001,9.99,199.99,1,95.004750,0,Positive,90,11,2363810,1680825600,1764707363,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2363810/capsule_231x87.jpg?t=1706370236,2023-04-07 00:00:00+00:00,2023
FIXMYCATDOC,Fix My Cat Doc,/game/fix-my-cat-doc/,PiexntlHUYKPgdwtD60vcZI2MyEZfEIZ8z7%2FcGyN%2BgA%3D,1,289007,9.99,199.99,1,95.004750,0,Positive,84,13,2124660,1663545600,1764707967,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2124660/capsule_231x87.jpg?t=1706370964,2022-09-19 00:00:00+00:00,2022
SNAKEROBOT,Snake Robot,/game/snake-robot/,otP13jyahY7YVDFDE2anGWh9binLb%2FzgVeDniYyigtk%3D,1,289040,9.99,199.99,1,95.004750,0,Positive,81,11,2247790,1674345600,1764708115,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2247790/capsule_231x87.jpg?t=1741196852,2023-01-22 00:00:00+00:00,2023
SUPREMERACEONHIGHWAY,Supreme Race on Highway,/game/supreme-race-on-highway/,CRqmt2OVfz4WOH3IIxl6hVW5ZmwLi4%2Bv5y0SuK3hmt4%3D,1,289045,9.99,199.99,1,95.004750,0,,0,0,1927710,1647820800,1764713368,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1927710/capsule_231x87.jpg?t=1741201411,2022-03-21 00:00:00+00:00,2022
PEOPLEJUMPINGTOWER,People Jumping Tower,/game/people-jumping-tower/,w4svKGvMCENvl1of4WUwDgUYURpGWvLqnJNExOS002o%3D,1,289046,9.99,199.99,1,95.004750,0,Positive,100,10,2387830,1684108800,1764706888,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2387830/capsule_231x87.jpg?t=1710415057,2023-05-15 00:00:00+00:00,2023
THEKINGSCASTLE,The Kings Castle,/game/the-kings-castle/,T5%2BrJ0a1qIG4EDp2ZXwBT5Y6F1nWkMflXYL67tWuJeo%3D,1,289047,9.99,199.99,1,95.004750,0,Mixed,60,10,2124650,1664323200,1764712562,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2124650/capsule_231x87.jpg?t=1741200896,2022-09-28 00:00:00+00:00,2022
IMPOSSIBLESTUNTS,Impossible Stunts,/game/impossible-stunts/,WfvpX6E%2FplQvTDR0iSrhYcM7uPstbzR%2Bg08NrD97hcQ%3D,1,289048,9.99,199.99,1,95.004750,0,Positive,80,10,2471600,1687996800,1764713427,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2471600/capsule_231x87.jpg?t=1710414911,2023-06-29 00:00:00+00:00,2023
THEGUNK,The Gunk,/game/the-gunk/,mdMzee7%2FUQjqsCNkD%2B0H4qZygSuaJJpCnp2qy5pt32w%3D,1,244891,1.00,18.45,1,94.579946,68,Very Positive,86,1448,1087760,1639612800,1764371643,7.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1087760/capsule_231x87.jpg?t=1759331134,2021-12-16 00:00:00+00:00,2021
TOGGES,Togges,/game/togges/,XP7MeuV0MEBUTi9W%2F5%2Bk1aWiPcRQekjRsQyJVK6w87w%3D,1,254342,1.00,18.45,1,94.579946,0,Mixed,67,145,1550270,1670371200,1764356834,6.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1550270/capsule_231x87.jpg?t=1759330676,2022-12-07 00:00:00+00:00,2022
VT,V.T.,/game/vt/,Pa9E9P3z5uc8U7f9wTa6jbYH760H04bBuTqxSZBqyNw%3D,1,191164,0.77,12.99,1,94.072363,0,Mixed,57,40,883670,1545004800,1764366523,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/883670/capsule_231x87.jpg?t=1741052352,2018-12-17 00:00:00+00:00,2018
OBSURITY,Obsurity,/game/obsurity/,uHNeimz6H0rrm8Hr3KBNIP4kS4Z8G%2BvGd7DueHUZvkI%3D,1,211325,0.77,12.99,1,94.072363,0,Mostly Positive,73,240,1125110,1582502400,1765229656,5.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1125110/capsule_231x87.jpg?t=1718124874,2020-02-24 00:00:00+00:00,2020
SHIRO,Shiro,/game/shiro-2020/,120xb%2Fh1nloSdWgkIAw%2F05ZReBkT7wD1zVlM53x%2BQJo%3D,1,222548,0.77,12.99,1,94.072363,0,Very Positive,81,422,1290710,1604620800,1765225124,5.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1290710/capsule_231x87.jpg?t=1718124912,2020-11-06 00:00:00+00:00,2020
THEEXCRAWLERS,The Excrawlers,/game/the-excrawlers/,XpVJYJF3lN5V20Z3kG9OYrFBrk0985ZUnSVFqhMYVrI%3D,1,257825,0.77,12.99,1,94.072363,0,Very Positive,88,92,1598910,1677456000,1765225781,1.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1598910/capsule_231x87.jpg?t=1725096166,2023-02-27 00:00:00+00:00,2023
WOODLETREE2DELUXE,Woodle Tree 2: Deluxe,/game/woodle-tree-2-deluxe-plus/,cDfieSyUuPqELupA%2F8C5tSqoSgfKtfbIvOgA8k4QTLI%3D,1,225966,0.77,12.99,1,94.072363,0,Very Positive,86,65,1173740,1576540800,1764874905,0.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1173740/capsule_231x87.jpg?t=1748104179,2019-12-17 00:00:00+00:00,2019
MICEGARD,MiceGard,/game/micegard/,aF%2FU222%2FJksHLOR3sbM0zrmzmYzoAkYHBavvgr%2BBvuA%3D,1,281247,0.77,12.99,1,94.072363,0,Very Positive,81,66,2430660,1705276800,1765225582,1.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2430660/capsule_231x87.jpg?t=1726814842,2024-01-15 00:00:00+00:00,2024
NEVERAGAIN,Never Again,/game/never-again/,a7imMX8Q%2Be2AQLj5iltVUE%2B%2FvgTGtiAPKE9eE%2B5%2F7jA%3D,1,172586,0.83,13.99,1,94.067191,0,Very Positive,80,825,430070,1557360000,1765225320,5.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/430070/capsule_231x87.jpg?t=1667031239,2019-05-09 00:00:00+00:00,2019
